EmployeeID ,Name,Department,grossincome,Deductions,Age,regime
5078,Employee_5078,HR,845452,294873,58,New
5079,Employee_5079,IT,1855443,255967,42,New
5080,Employee_5080,Operations,1910256,305729,41,New
5081,Employee_5081,Marketing,1353393,88698,59,Old
5082,Employee_5082,Finance,204642,50635,22,New
5083,Employee_5083,Finance,1734486,180926,56,Old
5084,Employee_5084,Marketing,1782185,212298,49,New
5085,Employee_5085,HR,1590688,34104,28,Old
5086,Employee_5086,HR,1992229,480509,30,New
5087,Employee_5087,IT,652834,281914,22,Old
5088,Employee_5088,Marketing,1875634,264258,57,New
5089,Employee_5089,HR,721315,395894,55,New
5090,Employee_5090,Marketing,1667836,248705,55,New
5091,Employee_5091,Operations,1401619,389389,38,Old
5092,Employee_5092,Finance,1620482,474209,53,Old
5093,Employee_5093,Finance,1887047,391155,23,Old
5094,Employee_5094,Finance,841447,154029,57,Old
5095,Employee_5095,Marketing,1246842,60178,46,Old
5096,Employee_5096,Marketing,273820,362299,47,New
5097,Employee_5097,IT,833350,25828,47,Old
5098,Employee_5098,Finance,1987137,284315,42,Old
5099,Employee_5099,IT,751764,235921,39,Old
5100,Employee_5100,Finance,722117,459681,50,New
5101,Employee_5101,IT,1704475,411362,45,New
5102,Employee_5102,IT,1914927,390393,49,New
5103,Employee_5103,Operations,1989033,182338,33,Old
5104,Employee_5104,IT,1368931,264595,32,Old
5105,Employee_5105,Marketing,1318623,182011,48,New
5106,Employee_5106,IT,341868,19202,44,Old
5107,Employee_5107,Finance,1252457,173214,54,Old
5108,Employee_5108,IT,739956,462044,37,Old
5109,Employee_5109,HR,431789,92367,49,Old
5110,Employee_5110,Finance,365384,64046,49,Old
5111,Employee_5111,HR,228106,276993,59,New
5112,Employee_5112,Finance,948118,457488,27,New
5113,Employee_5113,Marketing,1002161,156511,50,New
5114,Employee_5114,Marketing,853642,218598,55,Old
5115,Employee_5115,Marketing,794608,346016,24,New
5116,Employee_5116,HR,521546,40344,27,Old
5117,Employee_5117,Operations,321649,486705,59,New
5118,Employee_5118,Finance,566074,189348,34,Old
5119,Employee_5119,Marketing,1941218,403267,57,Old
5120,Employee_5120,Finance,692665,447690,36,New
5121,Employee_5121,HR,1716430,80604,27,New
5122,Employee_5122,Operations,1227306,265408,54,New
5123,Employee_5123,HR,893578,415183,33,Old
5124,Employee_5124,Finance,784027,419989,34,New
5125,Employee_5125,Operations,1497341,245377,54,New
5126,Employee_5126,Operations,466651,363694,49,New
5127,Employee_5127,HR,377375,79383,57,New
5128,Employee_5128,Marketing,1351128,206489,26,Old
5129,Employee_5129,Finance,803347,46182,46,Old
5130,Employee_5130,IT,1404315,383954,38,Old
5131,Employee_5131,IT,1907928,199661,58,New
5132,Employee_5132,HR,330514,471451,40,New
5133,Employee_5133,Finance,1715355,29180,56,New
5134,Employee_5134,Finance,1274106,250421,55,Old
5135,Employee_5135,HR,441348,462588,27,New
5136,Employee_5136,Finance,1263881,56372,40,Old
5137,Employee_5137,Marketing,309097,108427,22,New
5138,Employee_5138,HR,1991203,74086,28,Old
5139,Employee_5139,Marketing,1728001,289307,55,Old
5140,Employee_5140,Finance,692049,245010,40,New
5141,Employee_5141,HR,1300620,199161,54,New
5142,Employee_5142,Finance,1208882,386760,47,Old
5143,Employee_5143,HR,330436,231283,48,Old
5144,Employee_5144,Finance,289363,246553,59,New
5145,Employee_5145,Marketing,520961,37934,47,Old
5146,Employee_5146,Marketing,1875902,60595,56,New
5147,Employee_5147,Finance,1819530,31592,41,New
5148,Employee_5148,HR,1667965,242685,45,Old
5149,Employee_5149,IT,1705759,28039,42,Old
5150,Employee_5150,Marketing,1148511,462315,47,New
5151,Employee_5151,Marketing,606201,375449,41,Old
5152,Employee_5152,IT,1235953,356406,27,Old
5153,Employee_5153,Finance,1271101,236582,24,New
5154,Employee_5154,HR,1360869,395527,31,Old
5155,Employee_5155,Finance,1349622,39018,33,Old
5156,Employee_5156,Operations,237403,320302,54,Old
5157,Employee_5157,Marketing,1416841,262061,43,Old
5158,Employee_5158,Operations,1748757,402774,37,New
5159,Employee_5159,Marketing,597046,299318,38,Old
5160,Employee_5160,Marketing,1173648,363085,31,Old
5161,Employee_5161,Operations,1380181,178703,33,Old
5162,Employee_5162,Operations,352018,465903,40,Old
5163,Employee_5163,Finance,485648,370525,44,New
5164,Employee_5164,Operations,1883415,151624,31,New
5165,Employee_5165,Finance,1566435,433281,31,New
5166,Employee_5166,Finance,1932191,112532,31,Old
5167,Employee_5167,Finance,1173945,400830,51,New
5168,Employee_5168,Marketing,1809719,301791,25,New
5169,Employee_5169,Marketing,1290297,62940,22,Old
5170,Employee_5170,Operations,311597,136692,40,Old
5171,Employee_5171,Marketing,372922,159154,26,New
5172,Employee_5172,Operations,1611379,157963,51,New
5173,Employee_5173,Marketing,496867,111566,47,Old
5174,Employee_5174,HR,1939675,329539,55,Old
5175,Employee_5175,HR,984717,55955,23,Old
5176,Employee_5176,Operations,1778403,299458,45,New
5177,Employee_5177,Marketing,1190533,421716,35,Old
5178,Employee_5178,Marketing,1889224,58685,34,New
5179,Employee_5179,Finance,563284,128947,50,New
5180,Employee_5180,IT,1400959,331927,22,New
5181,Employee_5181,Operations,1627705,105229,55,Old
5182,Employee_5182,IT,548125,317333,25,New
5183,Employee_5183,IT,1641975,360698,49,New
5184,Employee_5184,Operations,995907,24567,40,New
5185,Employee_5185,Marketing,1726558,424194,22,New
5186,Employee_5186,Operations,394202,343233,57,Old
5187,Employee_5187,IT,521721,145702,34,New
5188,Employee_5188,Marketing,1536728,410219,26,Old
5189,Employee_5189,HR,932228,308588,54,Old
5190,Employee_5190,Operations,641157,91184,35,New
5191,Employee_5191,Operations,1815620,167679,37,New
5192,Employee_5192,Marketing,1974194,291965,53,Old
5193,Employee_5193,HR,1853594,19601,48,Old
5194,Employee_5194,HR,621128,181976,56,Old
5195,Employee_5195,Marketing,806990,117882,24,Old
5196,Employee_5196,Finance,1430307,338801,25,New
5197,Employee_5197,Operations,1033272,174629,28,New
5198,Employee_5198,Operations,1461160,188595,34,New
5199,Employee_5199,IT,1245254,348990,24,New
5200,Employee_5200,Marketing,500767,317646,38,Old
5201,Employee_5201,IT,1049735,128409,31,Old
5202,Employee_5202,IT,256690,27098,22,New
5203,Employee_5203,HR,1981518,181974,49,New
5204,Employee_5204,Operations,1347556,123502,31,New
5205,Employee_5205,IT,1665426,225139,28,Old
5206,Employee_5206,HR,717926,175325,24,New
5207,Employee_5207,Marketing,715717,342660,28,Old
5208,Employee_5208,IT,1121594,260654,30,Old
5209,Employee_5209,Operations,1555986,49280,56,Old
5210,Employee_5210,IT,361080,276095,47,Old
5211,Employee_5211,Marketing,1074075,13117,26,New
5212,Employee_5212,IT,782992,30979,34,Old
5213,Employee_5213,Operations,656082,472741,51,Old
5214,Employee_5214,HR,1628094,21915,31,New
5215,Employee_5215,Operations,994814,326405,44,New
5216,Employee_5216,HR,640990,493287,32,Old
5217,Employee_5217,Finance,1716362,233732,33,New
5218,Employee_5218,Operations,1977998,123825,34,New
5219,Employee_5219,Operations,1819562,245984,37,Old
5220,Employee_5220,Marketing,463254,366046,30,New
5221,Employee_5221,IT,675197,340108,31,Old
5222,Employee_5222,HR,1380034,488633,50,Old
5223,Employee_5223,HR,415192,468656,30,New
5224,Employee_5224,Marketing,1490858,302821,54,New
5225,Employee_5225,Marketing,1082517,316974,45,New
5226,Employee_5226,IT,1451505,450752,56,Old
5227,Employee_5227,IT,1207480,13922,32,New
5228,Employee_5228,Operations,1280142,101696,34,Old
5229,Employee_5229,Finance,1489876,72561,44,New
5230,Employee_5230,IT,1272374,280364,46,Old
5231,Employee_5231,Marketing,1655357,444174,37,New
5232,Employee_5232,IT,223027,58380,42,Old
5233,Employee_5233,HR,700252,400982,31,New
5234,Employee_5234,Finance,690847,220090,40,New
5235,Employee_5235,Operations,1993801,126449,56,New
5236,Employee_5236,HR,1488204,431375,49,New
5237,Employee_5237,HR,1829742,278079,23,New
5238,Employee_5238,Finance,1818070,270928,51,Old
5239,Employee_5239,Operations,827761,486802,26,Old
5240,Employee_5240,Marketing,1176086,156293,59,New
5241,Employee_5241,Operations,258334,427395,36,Old
5242,Employee_5242,IT,1583043,23069,57,Old
5243,Employee_5243,HR,777907,388329,24,New
5244,Employee_5244,IT,1876400,40682,45,New
5245,Employee_5245,Marketing,620091,454484,33,Old
5246,Employee_5246,IT,879874,489746,29,Old
5247,Employee_5247,Operations,1772180,378691,35,New
5248,Employee_5248,IT,1402228,99303,39,New
5249,Employee_5249,Marketing,459201,394225,41,New
5250,Employee_5250,Marketing,941187,344962,44,Old
5251,Employee_5251,Marketing,731022,418326,26,New
5252,Employee_5252,Operations,1986936,378413,22,Old
5253,Employee_5253,Marketing,1025440,167304,23,New
5254,Employee_5254,HR,511493,311417,37,New
5255,Employee_5255,Marketing,1387462,468703,26,Old
5256,Employee_5256,IT,1684946,60210,43,New
5257,Employee_5257,IT,338923,340335,22,Old
5258,Employee_5258,IT,332672,296605,33,Old
5259,Employee_5259,Operations,256614,271754,40,Old
5260,Employee_5260,IT,403474,324117,43,New
5261,Employee_5261,Operations,990124,495369,38,New
5262,Employee_5262,Operations,326745,481220,34,New
5263,Employee_5263,Marketing,1437675,143655,49,Old
5264,Employee_5264,HR,973131,30583,24,New
5265,Employee_5265,Marketing,1770011,153773,26,New
5266,Employee_5266,Marketing,1229517,274024,57,New
5267,Employee_5267,Operations,656021,498869,36,New
5268,Employee_5268,Operations,574557,94257,38,New
5269,Employee_5269,IT,1197887,450061,50,Old
5270,Employee_5270,IT,738795,241584,25,New
5271,Employee_5271,Marketing,1573651,228462,53,New
5272,Employee_5272,Finance,799787,117024,59,New
5273,Employee_5273,Finance,1975578,339561,25,Old
5274,Employee_5274,IT,928229,8722,34,New
5275,Employee_5275,Finance,1100794,25077,41,Old
5276,Employee_5276,IT,1607539,85868,39,Old
5277,Employee_5277,Operations,1352188,255152,58,New
5278,Employee_5278,Marketing,286120,132430,33,Old
5279,Employee_5279,HR,1103841,241600,46,Old
5280,Employee_5280,Marketing,1077350,280373,51,Old
5281,Employee_5281,IT,790888,340482,36,New
5282,Employee_5282,IT,766136,197751,57,Old
5283,Employee_5283,Marketing,1226923,485853,29,New
5284,Employee_5284,IT,731108,409655,49,New
5285,Employee_5285,Finance,994944,434118,43,Old
5286,Employee_5286,Finance,1416373,7598,59,Old
5287,Employee_5287,IT,513678,97297,37,Old
5288,Employee_5288,IT,1989087,402268,26,New
5289,Employee_5289,Finance,1635911,17741,55,New
5290,Employee_5290,IT,1943712,74360,59,Old
5291,Employee_5291,IT,785233,303432,32,Old
5292,Employee_5292,Marketing,545564,137321,23,New
5293,Employee_5293,HR,1427103,159042,46,New
5294,Employee_5294,Finance,1594208,20565,46,New
5295,Employee_5295,Marketing,713796,324139,22,Old
5296,Employee_5296,HR,383505,220066,52,Old
5297,Employee_5297,IT,1520431,56656,26,New
5298,Employee_5298,IT,1963198,460350,25,New
5299,Employee_5299,Marketing,1334585,50765,26,Old
5300,Employee_5300,IT,939145,138086,26,New
5301,Employee_5301,Operations,733885,206552,37,Old
5302,Employee_5302,Marketing,1308643,235324,39,New
5303,Employee_5303,HR,1991456,119794,38,New
5304,Employee_5304,Marketing,772310,113987,56,New
5305,Employee_5305,Finance,713959,412228,39,New
5306,Employee_5306,Marketing,412996,265131,25,Old
5307,Employee_5307,IT,1099105,239068,52,New
5308,Employee_5308,IT,1748055,324642,52,New
5309,Employee_5309,Operations,1233360,335920,30,Old
5310,Employee_5310,Operations,611998,128675,52,Old
5311,Employee_5311,Operations,776070,66711,26,Old
5312,Employee_5312,HR,665360,47530,57,New
5313,Employee_5313,Operations,1958949,215339,37,Old
5314,Employee_5314,HR,701525,416234,37,New
5315,Employee_5315,Operations,1104462,133236,41,Old
5316,Employee_5316,HR,1058468,285060,51,New
5317,Employee_5317,Marketing,1546062,45376,47,Old
5318,Employee_5318,Marketing,1334321,491356,52,Old
5319,Employee_5319,IT,1138481,377857,36,Old
5320,Employee_5320,HR,1483224,121128,59,New
5321,Employee_5321,Finance,1568116,201118,59,New
5322,Employee_5322,IT,1363412,194814,41,Old
5323,Employee_5323,Marketing,306998,90566,56,New
5324,Employee_5324,HR,250021,344269,44,New
5325,Employee_5325,Operations,1710849,92519,46,New
5326,Employee_5326,Finance,720410,17437,43,New
5327,Employee_5327,Marketing,1379248,67146,29,New
5328,Employee_5328,IT,580703,32618,30,Old
5329,Employee_5329,HR,944875,186839,36,New
5330,Employee_5330,Finance,624018,14705,41,Old
5331,Employee_5331,HR,933121,193218,56,Old
5332,Employee_5332,Operations,801305,224288,58,Old
5333,Employee_5333,IT,1728545,348056,24,New
5334,Employee_5334,HR,911182,318894,55,New
5335,Employee_5335,Marketing,1693395,489172,55,Old
5336,Employee_5336,IT,564833,49379,57,Old
5337,Employee_5337,Marketing,280291,57682,56,Old
5338,Employee_5338,HR,1939528,200785,30,Old
5339,Employee_5339,IT,780294,110894,51,New
5340,Employee_5340,Marketing,828556,192991,47,Old
5341,Employee_5341,Operations,1560858,65384,33,Old
5342,Employee_5342,Operations,786686,135512,45,New
5343,Employee_5343,HR,421163,318272,40,Old
5344,Employee_5344,IT,875234,400051,37,New
5345,Employee_5345,Finance,1374189,26283,47,Old
5346,Employee_5346,IT,302071,54506,44,New
5347,Employee_5347,Operations,1753672,244173,54,New
5348,Employee_5348,Marketing,310572,189697,51,New
5349,Employee_5349,Finance,972054,172035,44,Old
5350,Employee_5350,HR,338997,392151,31,New
5351,Employee_5351,Finance,286388,248244,57,Old
5352,Employee_5352,HR,820007,145251,52,New
5353,Employee_5353,Finance,1890882,361584,43,New
5354,Employee_5354,HR,1322834,373793,59,New
5355,Employee_5355,HR,1036507,497426,23,Old
5356,Employee_5356,Finance,1899862,16955,44,New
5357,Employee_5357,Finance,1009063,250144,56,New
5358,Employee_5358,HR,847408,405414,58,New
5359,Employee_5359,Operations,917804,465372,53,New
5360,Employee_5360,Finance,709800,311732,33,Old
5361,Employee_5361,IT,601099,409982,56,Old
5362,Employee_5362,Marketing,1819085,101626,24,New
5363,Employee_5363,HR,1396845,189642,55,New
5364,Employee_5364,HR,1616642,337018,59,New
5365,Employee_5365,Marketing,233550,184751,45,New
5366,Employee_5366,Operations,476786,382261,59,Old
5367,Employee_5367,Marketing,830381,403517,38,New
5368,Employee_5368,Finance,617799,151216,22,New
5369,Employee_5369,Marketing,1509764,412000,29,Old
5370,Employee_5370,HR,1866749,72959,36,New
5371,Employee_5371,Marketing,803826,13272,46,New
5372,Employee_5372,IT,524158,137645,29,Old
5373,Employee_5373,Finance,1005955,29419,53,New
5374,Employee_5374,Marketing,572429,218411,34,Old
5375,Employee_5375,HR,925903,496986,36,New
5376,Employee_5376,Finance,830167,53555,27,Old
5377,Employee_5377,HR,290629,141248,54,Old
5378,Employee_5378,Operations,1756280,172233,28,New
5379,Employee_5379,IT,538974,199512,54,New
5380,Employee_5380,Operations,1221445,244133,50,New
5381,Employee_5381,IT,1556258,194934,59,New
5382,Employee_5382,Marketing,509454,127082,58,Old
5383,Employee_5383,Finance,1128412,151236,53,New
5384,Employee_5384,Marketing,1363842,475974,24,New
5385,Employee_5385,IT,1436938,30379,41,New
5386,Employee_5386,IT,646850,227261,35,Old
5387,Employee_5387,IT,999131,481768,49,Old
5388,Employee_5388,HR,1479817,285512,59,Old
5389,Employee_5389,Finance,1499825,225113,25,Old
5390,Employee_5390,Marketing,266912,430987,36,Old
5391,Employee_5391,Marketing,1918191,463166,38,New
5392,Employee_5392,Operations,279183,176317,58,New
5393,Employee_5393,IT,260282,109302,45,New
5394,Employee_5394,IT,258249,103906,59,Old
5395,Employee_5395,IT,1811040,471008,57,New
5396,Employee_5396,Marketing,732451,48327,29,Old
5397,Employee_5397,Operations,323844,182526,24,Old
5398,Employee_5398,HR,566731,360931,51,Old
5399,Employee_5399,Finance,955640,182813,43,Old
5400,Employee_5400,HR,534123,36977,54,Old
5401,Employee_5401,Marketing,803148,496416,46,New
5402,Employee_5402,IT,1400791,266456,51,New
5403,Employee_5403,Finance,1855775,11714,58,New
5404,Employee_5404,Marketing,1024428,111680,24,New
5405,Employee_5405,Marketing,1653540,344381,25,Old
5406,Employee_5406,Marketing,556215,413107,50,New
5407,Employee_5407,Finance,247252,499771,53,New
5408,Employee_5408,Finance,1109166,57299,44,Old
5409,Employee_5409,Operations,656395,463383,40,Old
5410,Employee_5410,Operations,1301332,332268,36,Old
5411,Employee_5411,HR,552690,360196,37,New
5412,Employee_5412,Finance,593236,456855,44,New
5413,Employee_5413,Finance,1112234,308056,58,New
5414,Employee_5414,Finance,1459901,381886,22,Old
5415,Employee_5415,Operations,570565,473668,40,Old
5416,Employee_5416,Marketing,1127168,73446,58,Old
5417,Employee_5417,IT,1577355,219862,56,Old
5418,Employee_5418,Operations,1009657,66516,51,Old
5419,Employee_5419,Finance,399245,130223,38,Old
5420,Employee_5420,Operations,1093317,442466,47,New
5421,Employee_5421,HR,1747840,172188,34,Old
5422,Employee_5422,Finance,1333909,88521,43,Old
5423,Employee_5423,HR,1944161,420367,44,Old
5424,Employee_5424,Finance,472951,392817,54,Old
5425,Employee_5425,Operations,1200778,76366,48,Old
5426,Employee_5426,Marketing,1254978,180369,56,Old
5427,Employee_5427,IT,1253097,45888,33,Old
5428,Employee_5428,HR,918525,323339,30,Old
5429,Employee_5429,Operations,975173,351154,55,Old
5430,Employee_5430,Marketing,1101125,207088,35,New
5431,Employee_5431,Operations,208382,211051,58,New
5432,Employee_5432,HR,716243,190406,24,New
5433,Employee_5433,IT,1097428,103474,42,New
5434,Employee_5434,Operations,1744449,134986,28,Old
5435,Employee_5435,Finance,739353,73345,54,New
5436,Employee_5436,Marketing,547614,437977,56,New
5437,Employee_5437,Operations,214425,127617,32,Old
5438,Employee_5438,Marketing,999543,163002,53,Old
5439,Employee_5439,Finance,1420447,64117,43,Old
5440,Employee_5440,IT,777545,290239,40,Old
5441,Employee_5441,IT,1965113,213554,57,New
5442,Employee_5442,Finance,543190,8991,58,Old
5443,Employee_5443,Marketing,1024283,28519,32,Old
5444,Employee_5444,Operations,1781680,293801,34,Old
5445,Employee_5445,Finance,1719645,267970,49,New
5446,Employee_5446,HR,202175,178697,36,New
5447,Employee_5447,Marketing,1522061,349193,34,Old
5448,Employee_5448,IT,1050340,22801,54,New
5449,Employee_5449,Finance,1929590,428062,29,Old
5450,Employee_5450,IT,1702687,44566,53,New
5451,Employee_5451,Marketing,1832560,159229,58,Old
5452,Employee_5452,IT,388961,164435,25,New
5453,Employee_5453,Finance,1466792,448775,39,New
5454,Employee_5454,Marketing,545259,397938,44,New
5455,Employee_5455,HR,492338,403352,50,Old
5456,Employee_5456,Finance,628053,194009,23,New
5457,Employee_5457,Operations,1710686,22421,34,New
5458,Employee_5458,Finance,1332934,261080,37,New
5459,Employee_5459,Marketing,1421224,262230,29,Old
5460,Employee_5460,Finance,1613268,83027,40,New
5461,Employee_5461,HR,1923663,12546,53,Old
5462,Employee_5462,HR,758867,338583,24,Old
5463,Employee_5463,Operations,1345130,182695,53,Old
5464,Employee_5464,IT,871915,283550,42,Old
5465,Employee_5465,Marketing,774065,478701,46,Old
5466,Employee_5466,Marketing,1647698,397353,38,New
5467,Employee_5467,IT,240751,276969,46,Old
5468,Employee_5468,HR,1449247,470039,54,New
5469,Employee_5469,HR,1357326,246569,52,New
5470,Employee_5470,Finance,1322756,301317,57,Old
5471,Employee_5471,Operations,963274,266536,44,Old
5472,Employee_5472,Operations,404750,322763,46,Old
5473,Employee_5473,Operations,1282097,350258,51,New
5474,Employee_5474,Finance,735852,374215,34,New
5475,Employee_5475,Operations,829443,406139,50,New
5476,Employee_5476,IT,1188144,301518,37,New
5477,Employee_5477,Finance,620515,459929,59,New
5478,Employee_5478,IT,1239535,177483,48,New
5479,Employee_5479,Finance,1689750,331512,47,New
5480,Employee_5480,Operations,387150,275460,32,New
5481,Employee_5481,IT,1655213,277700,58,New
5482,Employee_5482,IT,1599467,408274,24,Old
5483,Employee_5483,IT,997634,109554,47,New
5484,Employee_5484,Finance,571551,236059,55,Old
5485,Employee_5485,Marketing,1907621,423698,54,Old
5486,Employee_5486,Operations,1338773,49494,36,New
5487,Employee_5487,IT,1291213,423221,23,New
5488,Employee_5488,Marketing,873726,351815,49,New
5489,Employee_5489,Operations,1745040,487640,41,New
5490,Employee_5490,Operations,1272852,37481,59,New
5491,Employee_5491,IT,355647,33401,37,New
5492,Employee_5492,IT,1683193,45431,25,Old
5493,Employee_5493,Finance,503374,331603,29,Old
5494,Employee_5494,Marketing,1983360,357617,41,New
5495,Employee_5495,Marketing,1199767,128311,47,Old
5496,Employee_5496,IT,586230,253482,53,Old
5497,Employee_5497,Operations,1378102,125327,34,Old
5498,Employee_5498,IT,1756299,214754,26,Old
5499,Employee_5499,Operations,661833,493853,34,Old
5500,Employee_5500,Operations,878381,475005,32,Old
5501,Employee_5501,IT,1657449,446720,58,New
5502,Employee_5502,HR,1545779,401439,53,Old
5503,Employee_5503,Marketing,1250108,469193,39,Old
5504,Employee_5504,Operations,719518,244198,50,Old
5505,Employee_5505,Operations,1351242,45149,36,Old
5506,Employee_5506,HR,1954741,17863,41,New
5507,Employee_5507,Finance,1330127,370632,57,Old
5508,Employee_5508,HR,368828,165636,26,New
5509,Employee_5509,HR,1844744,480405,58,Old
5510,Employee_5510,Operations,306734,225696,54,New
5511,Employee_5511,Marketing,1100429,27499,39,Old
5512,Employee_5512,HR,930002,243691,40,Old
5513,Employee_5513,Finance,1151710,262128,53,Old
5514,Employee_5514,IT,1038600,356362,43,New
5515,Employee_5515,HR,313123,37132,22,New
5516,Employee_5516,HR,930548,131272,46,New
5517,Employee_5517,Finance,1142054,140605,41,New
5518,Employee_5518,Marketing,1648181,219034,56,Old
5519,Employee_5519,HR,1336473,347240,27,Old
5520,Employee_5520,HR,1939783,432625,27,New
5521,Employee_5521,Marketing,828887,479677,58,Old
5522,Employee_5522,Finance,1529362,266085,24,Old
5523,Employee_5523,HR,1617582,421203,58,Old
5524,Employee_5524,Marketing,1497327,15633,52,New
5525,Employee_5525,HR,1285085,499817,56,New
5526,Employee_5526,IT,1035669,454423,36,Old
5527,Employee_5527,Operations,870774,186607,38,New
5528,Employee_5528,IT,1377209,493877,36,New
5529,Employee_5529,HR,1066297,271140,26,New
5530,Employee_5530,Finance,1890045,136086,43,New
5531,Employee_5531,Operations,786347,478647,32,Old
5532,Employee_5532,IT,511294,268818,49,New
5533,Employee_5533,Marketing,1074799,436083,35,New
5534,Employee_5534,Finance,1813955,483753,24,Old
5535,Employee_5535,IT,404196,62251,32,New
5536,Employee_5536,Marketing,200903,191781,51,Old
5537,Employee_5537,HR,1489600,387306,59,Old
5538,Employee_5538,Marketing,1040667,153936,26,New
5539,Employee_5539,IT,389637,293465,43,Old
5540,Employee_5540,IT,1041774,160154,34,Old
5541,Employee_5541,HR,1422371,45131,42,New
5542,Employee_5542,Marketing,1284148,207565,58,New
5543,Employee_5543,Marketing,1347569,140282,46,New
5544,Employee_5544,HR,549207,250152,42,Old
5545,Employee_5545,Marketing,1155054,256231,49,Old
5546,Employee_5546,HR,1171537,120663,25,Old
5547,Employee_5547,Finance,622227,462802,50,Old
5548,Employee_5548,IT,1744603,350749,56,Old
5549,Employee_5549,Finance,821828,39851,44,Old
5550,Employee_5550,Operations,253533,294009,28,New
5551,Employee_5551,Operations,879424,350750,30,Old
5552,Employee_5552,Operations,983185,140230,44,Old
5553,Employee_5553,HR,1429229,126497,24,New
5554,Employee_5554,Marketing,1368964,324996,30,Old
5555,Employee_5555,Finance,1372058,316483,25,Old
5556,Employee_5556,Finance,995063,368230,46,Old
5557,Employee_5557,Finance,1503512,287716,27,New
5558,Employee_5558,Finance,1335964,402316,39,New
5559,Employee_5559,Operations,1897662,180541,28,New
5560,Employee_5560,Finance,1842907,348205,56,New
5561,Employee_5561,Marketing,1932917,196933,52,Old
5562,Employee_5562,Operations,1692305,23456,59,Old
5563,Employee_5563,Finance,853302,322947,53,New
5564,Employee_5564,HR,313076,332777,56,Old
5565,Employee_5565,IT,1871871,211091,49,Old
5566,Employee_5566,IT,921558,41232,26,Old
5567,Employee_5567,IT,1093850,72323,51,New
5568,Employee_5568,Operations,1320368,373211,43,Old
5569,Employee_5569,Finance,621648,420004,38,New
5570,Employee_5570,Operations,1256943,497203,31,Old
5571,Employee_5571,Marketing,958961,283236,28,Old
5572,Employee_5572,HR,1143015,268276,25,New
5573,Employee_5573,HR,995005,213922,48,New
5574,Employee_5574,IT,1788446,240253,28,Old
5575,Employee_5575,IT,1385026,224190,44,New
5576,Employee_5576,IT,1051728,136024,32,New
5577,Employee_5577,Finance,1917436,491532,29,Old
5578,Employee_5578,Marketing,527985,262075,29,New
5579,Employee_5579,Marketing,1794745,233844,58,New
5580,Employee_5580,Marketing,1056665,254596,26,New
5581,Employee_5581,Marketing,1955478,280212,28,New
5582,Employee_5582,IT,789573,445617,43,New
5583,Employee_5583,HR,1308123,184598,57,New
5584,Employee_5584,IT,1966087,457174,23,Old
5585,Employee_5585,Marketing,862582,120729,45,New
5586,Employee_5586,IT,1256509,81593,23,New
5587,Employee_5587,Marketing,1594105,60041,33,Old
5588,Employee_5588,Operations,965127,235230,47,New
5589,Employee_5589,HR,1871570,240114,59,New
5590,Employee_5590,Operations,671653,330516,27,Old
5591,Employee_5591,Finance,1231830,72562,44,Old
5592,Employee_5592,IT,1071022,359243,23,New
5593,Employee_5593,Finance,1617119,69046,47,New
5594,Employee_5594,IT,521289,466302,35,Old
5595,Employee_5595,Operations,374682,395232,39,New
5596,Employee_5596,Marketing,1568240,363602,59,New
5597,Employee_5597,Marketing,1777408,143161,53,Old
5598,Employee_5598,IT,1208358,283767,35,Old
5599,Employee_5599,Marketing,1041244,316785,51,Old
5600,Employee_5600,Operations,1451258,279187,34,New
5601,Employee_5601,Marketing,1431148,71572,52,Old
5602,Employee_5602,Operations,1157122,462352,58,New
5603,Employee_5603,Finance,1629810,391362,59,Old
5604,Employee_5604,Operations,1465630,486268,43,Old
5605,Employee_5605,HR,1735871,91700,49,New
5606,Employee_5606,HR,1174090,62061,40,Old
5607,Employee_5607,HR,1666581,122957,37,New
5608,Employee_5608,IT,594833,273266,26,New
5609,Employee_5609,IT,459711,314490,23,New
5610,Employee_5610,IT,825122,233394,31,New
5611,Employee_5611,Operations,1382981,381137,40,New
5612,Employee_5612,IT,240002,414366,41,Old
5613,Employee_5613,Finance,455549,92630,50,Old
5614,Employee_5614,HR,1181124,82228,46,New
5615,Employee_5615,Operations,1991624,279198,38,New
5616,Employee_5616,HR,682843,6767,34,New
5617,Employee_5617,IT,593727,9708,37,New
5618,Employee_5618,Operations,574994,242729,56,Old
5619,Employee_5619,Marketing,1902875,325143,57,Old
5620,Employee_5620,Finance,893210,57158,24,Old
5621,Employee_5621,IT,845836,427508,30,Old
5622,Employee_5622,IT,1723964,33082,50,Old
5623,Employee_5623,Finance,1280362,39024,26,Old
5624,Employee_5624,Finance,1716148,490486,24,New
5625,Employee_5625,Marketing,498388,290605,31,Old
5626,Employee_5626,IT,1978650,10351,52,Old
5627,Employee_5627,IT,1315837,445247,32,New
5628,Employee_5628,HR,1529197,497269,38,New
5629,Employee_5629,Operations,901893,349772,29,New
5630,Employee_5630,Operations,470640,109720,23,New
5631,Employee_5631,HR,1369098,129501,25,New
5632,Employee_5632,Operations,605486,437934,37,Old
5633,Employee_5633,Finance,931368,377776,42,New
5634,Employee_5634,Operations,482868,95577,26,New
5635,Employee_5635,Operations,492560,131875,56,New
5636,Employee_5636,HR,1808439,227284,35,Old
5637,Employee_5637,Marketing,674406,367161,36,New
5638,Employee_5638,Operations,1849478,148849,27,New
